Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.14 [1.11-1.18],9.911e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.14 [1.11-1.17],2.456e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.13 [1.10-1.16],2.815e-12,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.12 [1.09-1.16],2.564e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.09 [1.06-1.12],4.808e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.09 [1.06-1.12],4.832e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.09 [1.06-1.12],7.202e-05,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,1.08 [1.05-1.11],0.036,*,Phospholipids to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.08 [1.05-1.11],0.023,*,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL,0.93 [0.91-0.96],0.050,*,Phospholipids in IDL
Albumin,0.93 [0.90-0.95],0.028,*,Albumin
S-LDL-PL,0.93 [0.91-0.95],0.012,*,Phospholipids in Small LDL
S-LDL-FC%,0.93 [0.90-0.95],0.018,*,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-P,0.93 [0.90-0.95],0.008,**,Concentration of LDL Particles
ApoB,0.93 [0.90-0.95],0.004,**,Apolipoprotein B
Total-L,0.93 [0.90-0.95],0.024,*,Total-Lipids in Lipoprotein Particles
IDL-P,0.93 [0.90-0.95],0.001,**,Concentration of IDL Particles
S-VLDL-C%,0.93 [0.90-0.95],0.006,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C,0.92 [0.90-0.95],0.001,**,Cholesterol in Medium VLDL
Omega-6,0.92 [0.90-0.95],0.008,**,Omega-6 Fatty Acids
Remnant-C,0.92 [0.90-0.95],0.001,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-CE%,0.92 [0.90-0.95],0.017,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA,0.92 [0.90-0.95],0.002,**,Linoleic Acid
M-VLDL-CE,0.92 [0.90-0.94],1.398e-04,***,Cholesteryl Esters in Medium VLDL
S-LDL-L,0.92 [0.90-0.94],1.990e-04,***,Total-Lipids in Small LDL
M-LDL-P,0.92 [0.89-0.94],1.117e-04,***,Concentration of Medium LDL Particles
S-HDL-P,0.92 [0.89-0.94],9.644e-05,***,Concentration of Small HDL Particles
IDL-L,0.92 [0.89-0.94],1.777e-04,***,Total-Lipids in IDL
S-LDL-CE,0.92 [0.89-0.94],9.623e-05,***,Cholesteryl Esters in Small LDL
S-HDL-CE%,0.92 [0.89-0.94],3.986e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.92 [0.89-0.94],7.936e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-FC%,0.92 [0.89-0.94],2.777e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-FC,0.92 [0.89-0.94],4.645e-05,***,Free Cholesterol in IDL
LA%,0.92 [0.89-0.94],7.637e-04,***,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-C,0.92 [0.89-0.94],2.159e-05,***,Cholesterol in Small HDL
Total-FC,0.92 [0.89-0.94],4.727e-05,***,Total-Free Cholesterol
M-LDL-CE,0.91 [0.89-0.94],1.515e-05,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.91 [0.89-0.94],8.977e-06,***,Phospholipids in Medium LDL
S-LDL-C,0.91 [0.89-0.94],4.950e-06,***,Cholesterol in Small LDL
M-LDL-L,0.91 [0.89-0.94],6.281e-06,***,Total-Lipids in Medium LDL
Non-HDL-C,0.91 [0.89-0.94],5.437e-06,***,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.91 [0.89-0.94],4.459e-06,***,Cholesteryl Esters in Large LDL
S-VLDL-PL%,0.91 [0.89-0.94],1.226e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-CE,0.91 [0.89-0.94],1.412e-06,***,Cholesteryl Esters in Small HDL
LDL-CE,0.91 [0.89-0.94],2.028e-06,***,Cholesteryl Esters in LDL
L-LDL-L,0.91 [0.89-0.94],2.264e-06,***,Total-Lipids in Large LDL
LDL-L,0.91 [0.89-0.94],1.458e-06,***,Total-Lipids in LDL
IDL-CE,0.91 [0.89-0.93],1.254e-06,***,Cholesteryl Esters in IDL
M-LDL-C,0.91 [0.89-0.93],7.979e-07,***,Cholesterol in Medium LDL
IDL-C,0.91 [0.89-0.93],1.352e-06,***,Cholesterol in IDL
LDL-PL,0.91 [0.89-0.93],4.286e-07,***,Phospholipids in LDL
S-LDL-FC,0.91 [0.89-0.93],1.786e-07,***,Free Cholesterol in Small LDL
L-LDL-C,0.91 [0.88-0.93],5.907e-07,***,Cholesterol in Large LDL
S-VLDL-FC%,0.91 [0.88-0.93],2.039e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-C,0.91 [0.88-0.93],1.902e-07,***,LDL Cholesterol
L-LDL-PL,0.91 [0.88-0.93],7.888e-08,***,Phospholipids in Large LDL
Total-C,0.91 [0.88-0.93],6.947e-07,***,Total-Cholesterol
L-LDL-FC,0.91 [0.88-0.93],9.457e-08,***,Free Cholesterol in Large LDL
Total-CE,0.90 [0.88-0.93],2.873e-07,***,Total-Esterified Cholesterol
XL-HDL-CE%,0.90 [0.88-0.93],4.154e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-FC,0.90 [0.88-0.93],1.490e-08,***,Free Cholesterol in Medium LDL
LDL-FC,0.90 [0.88-0.93],1.663e-08,***,Free Cholesterol in LDL
Clinical LDL-C,0.90 [0.88-0.93],3.805e-09,***,Clinical LDL Cholesterol
XS-VLDL-C%,0.90 [0.87-0.92],6.769e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.90 [0.87-0.92],1.105e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.89 [0.87-0.92],1.153e-12,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.89 [0.86-0.92],2.446e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.89 [0.86-0.91],6.161e-13,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.88 [0.86-0.91],9.420e-16,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.88 [0.86-0.91],1.744e-14,***,Cholesterol to Total-Lipids in IDL percentage
