Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.28 [1.18-1.38],3.818e-04,***,Glycoprotein Acetyls
M-LDL-TG%,1.19 [1.11-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,1.04 [0.96-1.13],1.000,,Total-Fatty Acids
Glu,1.01 [0.94-1.10],1.000,,Glucose
HDL-FC,1.01 [0.93-1.09],1.000,,Free Cholesterol in HDL
HDL-C,0.99 [0.91-1.08],1.000,,HDL Cholesterol
ApoB,0.93 [0.86-1.00],1.000,,Apolipoprotein B
Clinical LDL-C,0.91 [0.84-0.98],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,0.88 [0.81-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.80 [0.75-0.87],0.002,**,Albumin
