Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.09 [1.00-1.18],1.000,,Lactate
HDL-FC,1.03 [0.94-1.13],1.000,,Free Cholesterol in HDL
Total-FA,1.02 [0.93-1.12],1.000,,Total-Fatty Acids
SFA,1.02 [0.93-1.11],1.000,,Saturated Fatty Acids
M-LDL-PL%,1.00 [0.93-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,0.98 [0.90-1.07],1.000,,Valine
Total-BCAA,0.96 [0.88-1.05],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.95 [0.87-1.04],1.000,,Isoleucine
Leu,0.94 [0.86-1.03],1.000,,Leucine
M-LDL-FC%,0.90 [0.82-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
