Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.33 [1.27-1.40],1.557e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.30 [1.23-1.36],2.000e-18,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.28 [1.22-1.35],3.384e-19,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.26 [1.20-1.33],1.995e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.21 [1.15-1.27],1.407e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.19 [1.13-1.26],4.392e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.18 [1.12-1.25],6.007e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.18 [1.12-1.24],5.188e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.18 [1.11-1.24],0.003,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,1.16 [1.11-1.22],3.397e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.16 [1.11-1.22],6.050e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.15 [1.09-1.21],0.014,*,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.88 [0.84-0.92],0.038,*,Cholesterol in Very Small VLDL
S-VLDL-C%,0.88 [0.83-0.92],0.024,*,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-CE%,0.87 [0.83-0.91],0.003,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-C,0.87 [0.83-0.92],0.009,**,VLDL Cholesterol
S-HDL-C%,0.87 [0.83-0.92],0.010,*,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.87 [0.83-0.91],0.006,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-3,0.87 [0.83-0.91],0.017,*,Omega-3 Fatty Acids
XS-VLDL-FC%,0.87 [0.83-0.91],0.014,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,0.87 [0.83-0.91],0.010,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-L,0.87 [0.83-0.91],0.006,**,Total-Lipids in Medium VLDL
XS-VLDL-CE,0.86 [0.82-0.91],0.001,**,Cholesteryl Esters in Very Small VLDL
VLDL-CE,0.86 [0.82-0.91],8.450e-04,***,Cholesteryl Esters in VLDL
M-VLDL-C%,0.86 [0.82-0.91],0.005,**,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-PL,0.86 [0.82-0.90],4.938e-04,***,Phospholipids in Small LDL
M-VLDL-CE%,0.86 [0.82-0.91],0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-FC,0.86 [0.82-0.90],2.724e-04,***,Free Cholesterol in Small VLDL
M-VLDL-PL,0.86 [0.82-0.90],2.132e-04,***,Phospholipids in Medium VLDL
S-HDL-P,0.86 [0.82-0.90],1.318e-04,***,Concentration of Small HDL Particles
M-VLDL-P,0.86 [0.81-0.90],2.852e-04,***,Concentration of Medium VLDL Particles
S-HDL-C,0.86 [0.81-0.90],9.500e-05,***,Cholesterol in Small HDL
S-HDL-CE,0.86 [0.82-0.90],5.202e-05,***,Cholesteryl Esters in Small HDL
L-HDL-CE%,0.86 [0.81-0.90],0.006,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
HDL-P,0.85 [0.81-0.90],7.062e-04,***,Concentration of HDL Particles
L-HDL-C%,0.85 [0.81-0.90],0.005,**,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.85 [0.81-0.89],1.793e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-P,0.85 [0.81-0.89],2.700e-05,***,Concentration of Large LDL Particles
SM,0.85 [0.81-0.89],8.611e-05,***,Sphingomyelins
S-LDL-P,0.85 [0.81-0.89],1.011e-05,***,Concentration of Small LDL Particles
Phosphoglyc,0.85 [0.80-0.89],1.400e-04,***,Phosphoglycerides
M-VLDL-FC,0.85 [0.81-0.89],7.590e-06,***,Free Cholesterol in Medium VLDL
Albumin,0.85 [0.81-0.89],1.886e-06,***,Albumin
