Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.06 [0.93-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.05 [0.92-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.02 [0.89-1.16],1.000,,Apolipoprotein B
Remnant-C,1.02 [0.89-1.16],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.00 [0.87-1.15],1.000,,Total-Cholesterol Minus HDL-C
Creatinine,0.97 [0.81-1.15],1.000,,Creatinine
HDL-FC,0.91 [0.78-1.06],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.91 [0.78-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.90 [0.79-1.03],1.000,,Albumin
Unsaturation,0.77 [0.67-0.90],1.000,,Degree of Unsaturation
