Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [1.05-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.10 [1.03-1.18],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.04 [0.97-1.11],1.000,,Monounsaturated Fatty Acids
Omega-3%,1.04 [0.97-1.11],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,1.00 [0.94-1.07],1.000,,Docosahexaenoic Acid
Remnant-C,0.97 [0.91-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-C,0.96 [0.90-1.03],1.000,,HDL Cholesterol
Non-HDL-C,0.95 [0.89-1.01],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.94 [0.88-1.00],1.000,,LDL Cholesterol
M-LDL-FC%,0.90 [0.84-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
