Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.16 [0.97-1.39],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.10 [0.89-1.35],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
ApoB/ApoA1,1.09 [0.91-1.30],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,1.01 [0.84-1.21],1.000,,Valine
VLDL-CE,1.01 [0.85-1.20],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.99 [0.81-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.98 [0.82-1.17],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.92 [0.77-1.10],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.89 [0.74-1.07],1.000,,Total-Cholesterol
LDL-C,0.87 [0.73-1.04],1.000,,LDL Cholesterol
