Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.18 [1.00-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-C,1.14 [0.96-1.36],1.000,,HDL Cholesterol
HDL-CE,1.14 [0.96-1.36],1.000,,Cholesteryl Esters in HDL
ApoA1,1.12 [0.94-1.33],1.000,,Apolipoprotein A1
Tyr,1.03 [0.88-1.20],1.000,,Tyrosine
His,1.00 [0.85-1.17],1.000,,Histidine
Ala,0.99 [0.84-1.17],1.000,,Alanine
M-LDL-FC%,0.98 [0.82-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.93 [0.80-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ile,0.91 [0.77-1.07],1.000,,Isoleucine
