Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.42 [1.26-1.60],0.002,**,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.41 [1.25-1.59],0.004,**,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.36 [1.21-1.54],0.161,,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.35 [1.19-1.52],0.868,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.34 [1.19-1.50],0.157,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-CE%,0.73 [0.66-0.82],0.018,*,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C%,0.72 [0.64-0.81],0.012,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.72 [0.64-0.81],0.017,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.72 [0.64-0.80],0.001,**,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.71 [0.64-0.80],0.003,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
