Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.05 [0.95-1.16],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.03 [0.94-1.14],1.000,,Apolipoprotein B
LDL-C,1.01 [0.92-1.12],1.000,,LDL Cholesterol
M-LDL-PL%,1.01 [0.92-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Non-HDL-C,1.01 [0.92-1.12],1.000,,Total-Cholesterol Minus HDL-C
Total-FC,1.00 [0.90-1.11],1.000,,Total-Free Cholesterol
LDL-FC,0.98 [0.89-1.08],1.000,,Free Cholesterol in LDL
Albumin,0.97 [0.88-1.07],1.000,,Albumin
HDL-FC,0.94 [0.85-1.05],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.84 [0.76-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
