Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-size,1.21 [1.13-1.30],0.008,**,Average Diameter for VLDL Particles
MUFA%,1.21 [1.12-1.30],0.060,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.19 [1.12-1.28],0.066,,Triglycerides to Total-Lipids in Very Large HDL percentage
GlycA,1.19 [1.11-1.27],0.080,,Glycoprotein Acetyls
XXL-VLDL-PL,1.17 [1.10-1.25],0.113,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,0.84 [0.79-0.90],0.093,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,0.84 [0.79-0.90],0.066,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.83 [0.78-0.89],0.139,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,0.82 [0.77-0.88],0.005,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.82 [0.77-0.88],0.003,**,Linoleic Acid to Total-Fatty Acids percentage
