Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.08-1.16],9.104e-04,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.11 [1.07-1.16],0.023,*,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.11 [1.07-1.15],0.013,*,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.11 [1.07-1.15],0.022,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.10 [1.06-1.14],0.088,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-C,0.91 [0.88-0.94],0.031,*,Cholesterol in IDL
IDL-C%,0.91 [0.87-0.94],0.006,**,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.91 [0.87-0.94],0.036,*,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.90 [0.86-0.93],7.666e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.89 [0.86-0.92],1.854e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.89 [0.85-0.93],0.006,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
