Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.30 [1.16-1.46],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Phe,1.21 [1.09-1.33],1.000,,Phenylalanine
M-HDL-TG%,1.16 [1.04-1.30],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.09 [0.98-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,1.02 [0.92-1.14],1.000,,Tyrosine
Total-P,0.75 [0.67-0.85],0.561,,Total-Concentration of Lipoprotein Particles
M-HDL-C,0.75 [0.67-0.84],0.440,,Cholesterol in Medium HDL
HDL-P,0.75 [0.67-0.84],0.327,,Concentration of HDL Particles
M-HDL-CE,0.75 [0.67-0.84],0.318,,Cholesteryl Esters in Medium HDL
HDL-CE,0.74 [0.66-0.84],0.475,,Cholesteryl Esters in HDL
