Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.11 [1.05-1.18],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,1.04 [0.99-1.09],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.03 [0.98-1.08],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.03 [0.97-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.03 [0.98-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-P,0.88 [0.84-0.93],0.694,,Concentration of Small HDL Particles
S-HDL-CE,0.88 [0.83-0.92],0.160,,Cholesteryl Esters in Small HDL
S-HDL-C,0.88 [0.83-0.92],0.204,,Cholesterol in Small HDL
HDL-P,0.87 [0.83-0.92],0.494,,Concentration of HDL Particles
Total-P,0.87 [0.83-0.92],0.447,,Total-Concentration of Lipoprotein Particles
