Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.19 [0.98-1.44],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.05 [0.85-1.30],1.000,,Creatinine
HDL-FC,1.02 [0.84-1.24],1.000,,Free Cholesterol in HDL
M-LDL-TG%,1.01 [0.84-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.00 [0.83-1.21],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,1.00 [0.82-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.99 [0.82-1.21],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
MUFA%,0.99 [0.80-1.21],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.98 [0.81-1.18],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,0.86 [0.71-1.04],1.000,,Linoleic Acid to Total-Fatty Acids percentage
