Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.17 [1.09-1.26],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.17 [1.10-1.25],0.969,,Phospholipids to Total-Lipids in IDL percentage
L-HDL-CE%,1.03 [0.94-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-FC%,1.01 [0.92-1.10],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.00 [0.93-1.09],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-FC,0.84 [0.78-0.89],0.038,*,Free Cholesterol in Small LDL
LDL-FC,0.83 [0.78-0.89],0.036,*,Free Cholesterol in LDL
LDL-L,0.83 [0.78-0.89],0.025,*,Total-Lipids in LDL
Clinical LDL-C,0.83 [0.78-0.89],0.014,*,Clinical LDL Cholesterol
L-LDL-PL,0.83 [0.78-0.89],0.020,*,Phospholipids in Large LDL
LDL-C,0.83 [0.78-0.89],0.017,*,LDL Cholesterol
LDL-CE,0.83 [0.78-0.89],0.018,*,Cholesteryl Esters in LDL
M-LDL-P,0.83 [0.77-0.89],0.029,*,Concentration of Medium LDL Particles
LDL-PL,0.83 [0.78-0.89],0.010,*,Phospholipids in LDL
S-LDL-L,0.83 [0.77-0.89],0.013,*,Total-Lipids in Small LDL
M-LDL-FC,0.83 [0.77-0.88],0.007,**,Free Cholesterol in Medium LDL
M-LDL-PL,0.82 [0.77-0.88],0.004,**,Phospholipids in Medium LDL
M-LDL-L,0.82 [0.77-0.88],0.003,**,Total-Lipids in Medium LDL
S-LDL-C,0.82 [0.77-0.88],0.004,**,Cholesterol in Small LDL
S-LDL-CE,0.82 [0.76-0.88],0.004,**,Cholesteryl Esters in Small LDL
M-LDL-C,0.82 [0.77-0.88],0.002,**,Cholesterol in Medium LDL
M-LDL-CE,0.82 [0.76-0.88],0.002,**,Cholesteryl Esters in Medium LDL
