Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.97-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.08 [0.96-1.21],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.06 [0.95-1.18],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.04 [0.91-1.18],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Tyr,1.02 [0.92-1.14],1.000,,Tyrosine
VLDL-C,1.00 [0.89-1.11],1.000,,VLDL Cholesterol
LDL-CE,0.98 [0.88-1.10],1.000,,Cholesteryl Esters in LDL
Total-C,0.97 [0.86-1.09],1.000,,Total-Cholesterol
HDL-CE,0.97 [0.86-1.09],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.96 [0.84-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
