Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.31 [1.27-1.36],7.527e-50,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.30 [1.25-1.34],8.265e-45,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.29 [1.25-1.33],1.692e-46,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.26 [1.22-1.31],1.412e-31,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.25 [1.20-1.30],1.681e-27,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.22 [1.18-1.27],5.161e-22,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.21 [1.17-1.25],1.228e-22,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.20 [1.16-1.25],2.051e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.20 [1.16-1.25],4.495e-19,***,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,1.15 [1.11-1.20],1.775e-08,***,Glycoprotein Acetyls
IDL-PL%,1.15 [1.11-1.19],1.736e-10,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.15 [1.10-1.19],3.171e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,1.14 [1.10-1.19],1.069e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
MUFA%,1.14 [1.10-1.19],6.243e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.14 [1.10-1.18],5.525e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,1.12 [1.08-1.17],1.878e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG%,1.11 [1.07-1.15],0.003,**,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.11 [1.07-1.15],0.006,**,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-PL%,0.91 [0.88-0.94],0.023,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
VLDL-PL,0.91 [0.88-0.94],0.026,*,Phospholipids in VLDL
L-VLDL-C%,0.91 [0.88-0.94],0.015,*,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-C,0.91 [0.88-0.94],0.029,*,Cholesterol in Small HDL
Albumin,0.90 [0.87-0.94],0.004,**,Albumin
S-HDL-CE,0.90 [0.87-0.94],0.010,*,Cholesteryl Esters in Small HDL
Leu,0.90 [0.87-0.94],0.015,*,Leucine
M-HDL-C%,0.90 [0.87-0.93],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-L,0.90 [0.87-0.93],0.002,**,Total-Lipids in Very Small VLDL
VLDL-P,0.90 [0.87-0.93],0.001,**,Concentration of VLDL Particles
M-LDL-CE%,0.90 [0.87-0.93],6.286e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.90 [0.87-0.93],5.836e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-BCAA,0.90 [0.86-0.93],0.004,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-CE,0.90 [0.87-0.93],4.116e-04,***,Cholesteryl Esters in Large VLDL
XS-VLDL-P,0.90 [0.87-0.93],2.669e-04,***,Concentration of Very Small VLDL Particles
XL-HDL-C,0.90 [0.86-0.93],0.026,*,Cholesterol in Very Large HDL
XL-HDL-CE,0.90 [0.86-0.93],0.028,*,Cholesteryl Esters in Very Large HDL
XL-VLDL-CE,0.89 [0.86-0.93],2.477e-04,***,Cholesteryl Esters in Very Large VLDL
Phosphoglyc,0.89 [0.86-0.93],5.829e-04,***,Phosphoglycerides
Total-P,0.89 [0.86-0.92],4.375e-04,***,Total-Concentration of Lipoprotein Particles
Unsaturation,0.89 [0.86-0.92],9.461e-05,***,Degree of Unsaturation
Val,0.89 [0.86-0.92],3.337e-04,***,Valine
S-LDL-FC%,0.89 [0.86-0.92],9.713e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-FC,0.89 [0.86-0.92],1.252e-05,***,Free Cholesterol in Very Small VLDL
L-LDL-CE%,0.89 [0.86-0.92],5.116e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-CE%,0.89 [0.86-0.92],1.079e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
VLDL-FC,0.89 [0.85-0.92],3.154e-06,***,Free Cholesterol in VLDL
M-LDL-FC%,0.88 [0.86-0.92],6.856e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-CE%,0.88 [0.85-0.91],1.729e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-VLDL-FC%,0.88 [0.85-0.92],1.775e-05,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE,0.88 [0.85-0.91],4.960e-07,***,Cholesteryl Esters in Small VLDL
IDL-FC%,0.88 [0.85-0.91],2.613e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
PC,0.88 [0.85-0.91],5.057e-06,***,Phosphatidylcholines
Omega-6%,0.88 [0.85-0.91],1.843e-08,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.87 [0.85-0.90],3.523e-10,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.87 [0.84-0.90],1.623e-10,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
PUFA%,0.87 [0.84-0.90],6.669e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.87 [0.84-0.90],6.806e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Cholines,0.87 [0.84-0.90],2.779e-08,***,Total-Cholines
S-VLDL-PL,0.87 [0.84-0.90],1.212e-09,***,Phospholipids in Small VLDL
PUFA/MUFA,0.87 [0.83-0.90],7.297e-09,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
