Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.10 [1.08-1.12],1.524e-25,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.09 [1.07-1.11],6.423e-20,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.08 [1.07-1.10],2.627e-19,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.08 [1.06-1.10],3.545e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.08 [1.06-1.09],7.092e-16,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.07 [1.06-1.09],6.501e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.07 [1.05-1.09],2.727e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.05 [1.04-1.07],6.951e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.05 [1.04-1.07],5.664e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.05 [1.03-1.06],0.005,**,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.96 [0.94-0.97],0.010,**,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.96 [0.94-0.97],0.004,**,Cholesterol to Total-Lipids in Small VLDL percentage
L-VLDL-L,0.96 [0.94-0.97],0.019,*,Total-Lipids in Large VLDL
Total-BCAA,0.96 [0.94-0.97],0.028,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-FC,0.96 [0.94-0.97],0.009,**,Free Cholesterol in Large VLDL
L-LDL-FC%,0.96 [0.94-0.97],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.95 [0.94-0.97],1.624e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Unsaturation,0.95 [0.94-0.97],4.716e-04,***,Degree of Unsaturation
M-VLDL-TG,0.95 [0.94-0.97],2.314e-04,***,Triglycerides in Medium VLDL
L-HDL-L,0.95 [0.93-0.97],0.035,*,Total-Lipids in Large HDL
Val,0.95 [0.93-0.97],4.184e-04,***,Valine
XL-VLDL-C,0.95 [0.93-0.96],3.939e-05,***,Cholesterol in Very Large VLDL
M-VLDL-PL%,0.95 [0.94-0.96],3.095e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL,0.95 [0.93-0.96],1.774e-05,***,Phospholipids in Very Small VLDL
L-VLDL-C,0.95 [0.93-0.96],1.497e-05,***,Cholesterol in Large VLDL
S-VLDL-P,0.95 [0.93-0.96],6.146e-06,***,Concentration of Small VLDL Particles
L-HDL-P,0.95 [0.93-0.97],0.011,*,Concentration of Large HDL Particles
M-LDL-CE%,0.95 [0.93-0.96],6.825e-07,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
MUFA,0.95 [0.93-0.96],1.174e-06,***,Monounsaturated Fatty Acids
VLDL-L,0.95 [0.93-0.96],7.488e-07,***,Total-Lipids in VLDL
L-LDL-CE%,0.95 [0.93-0.96],1.509e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-CE,0.94 [0.93-0.96],4.490e-08,***,Cholesteryl Esters in Large VLDL
VLDL-PL,0.94 [0.93-0.96],1.993e-08,***,Phospholipids in VLDL
XS-VLDL-C%,0.94 [0.93-0.96],3.105e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE%,0.94 [0.93-0.96],3.853e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-FC%,0.94 [0.93-0.96],2.186e-09,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-L,0.94 [0.93-0.96],4.861e-09,***,Total-Lipids in Small VLDL
XS-VLDL-CE%,0.94 [0.93-0.96],5.533e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE,0.94 [0.93-0.96],7.492e-09,***,Cholesteryl Esters in Very Large VLDL
S-VLDL-PL%,0.94 [0.93-0.96],2.512e-09,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-L,0.94 [0.93-0.95],1.031e-09,***,Total-Lipids in Very Small VLDL
XS-VLDL-P,0.94 [0.92-0.95],3.246e-10,***,Concentration of Very Small VLDL Particles
VLDL-P,0.94 [0.92-0.95],1.844e-10,***,Concentration of VLDL Particles
XS-VLDL-FC,0.94 [0.92-0.95],1.506e-10,***,Free Cholesterol in Very Small VLDL
S-VLDL-CE,0.94 [0.92-0.95],2.412e-11,***,Cholesteryl Esters in Small VLDL
VLDL-FC,0.94 [0.92-0.95],8.024e-12,***,Free Cholesterol in VLDL
DHA,0.93 [0.92-0.95],2.921e-11,***,Docosahexaenoic Acid
Omega-3,0.93 [0.92-0.95],1.593e-12,***,Omega-3 Fatty Acids
S-VLDL-C,0.93 [0.92-0.95],2.150e-14,***,Cholesterol in Small VLDL
VLDL-C,0.93 [0.92-0.94],6.284e-16,***,VLDL Cholesterol
S-VLDL-PL,0.93 [0.91-0.94],1.744e-15,***,Phospholipids in Small VLDL
M-VLDL-L,0.93 [0.91-0.94],6.810e-16,***,Total-Lipids in Medium VLDL
SFA,0.93 [0.91-0.94],8.292e-16,***,Saturated Fatty Acids
Albumin,0.93 [0.91-0.94],3.428e-16,***,Albumin
M-HDL-PL,0.93 [0.91-0.94],1.791e-13,***,Phospholipids in Medium HDL
XS-VLDL-C,0.93 [0.91-0.94],5.394e-16,***,Cholesterol in Very Small VLDL
S-LDL-PL,0.93 [0.91-0.94],2.219e-17,***,Phospholipids in Small LDL
M-LDL-C%,0.93 [0.91-0.94],1.157e-19,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.93 [0.91-0.94],1.035e-19,***,Cholesterol to Total-Lipids in IDL percentage
VLDL-CE,0.93 [0.91-0.94],1.053e-17,***,Cholesteryl Esters in VLDL
M-VLDL-P,0.93 [0.91-0.94],1.181e-17,***,Concentration of Medium VLDL Particles
S-LDL-P,0.92 [0.91-0.94],3.037e-18,***,Concentration of Small LDL Particles
M-VLDL-PL,0.92 [0.91-0.94],1.650e-18,***,Phospholipids in Medium VLDL
L-LDL-C%,0.92 [0.91-0.94],2.760e-19,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE,0.92 [0.91-0.94],7.184e-18,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-FC,0.92 [0.91-0.94],4.177e-19,***,Free Cholesterol in Small VLDL
M-HDL-CE,0.92 [0.91-0.94],2.009e-15,***,Cholesteryl Esters in Medium HDL
HDL-PL,0.92 [0.91-0.94],5.481e-15,***,Phospholipids in HDL
M-HDL-L,0.92 [0.91-0.94],2.376e-16,***,Total-Lipids in Medium HDL
M-VLDL-FC,0.92 [0.91-0.94],3.412e-20,***,Free Cholesterol in Medium VLDL
IDL-CE%,0.92 [0.91-0.93],1.152e-22,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-CE%,0.92 [0.91-0.93],9.527e-21,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-P,0.92 [0.91-0.93],3.723e-21,***,Concentration of Large LDL Particles
M-HDL-C,0.92 [0.90-0.94],1.573e-16,***,Cholesterol in Medium HDL
Total-FA,0.92 [0.91-0.93],2.527e-21,***,Total-Fatty Acids
M-HDL-P,0.92 [0.90-0.93],1.673e-16,***,Concentration of Medium HDL Particles
M-VLDL-CE,0.92 [0.90-0.93],1.235e-22,***,Cholesteryl Esters in Medium VLDL
LDL-P,0.92 [0.90-0.93],1.387e-22,***,Concentration of LDL Particles
M-VLDL-C,0.92 [0.90-0.93],4.104e-23,***,Cholesterol in Medium VLDL
S-LDL-FC,0.92 [0.90-0.93],3.271e-23,***,Free Cholesterol in Small LDL
ApoB,0.92 [0.90-0.93],7.766e-24,***,Apolipoprotein B
IDL-P,0.92 [0.90-0.93],2.265e-23,***,Concentration of IDL Particles
M-LDL-P,0.92 [0.90-0.93],3.375e-23,***,Concentration of Medium LDL Particles
S-LDL-L,0.92 [0.90-0.93],4.085e-24,***,Total-Lipids in Small LDL
M-HDL-FC,0.92 [0.90-0.93],5.336e-18,***,Free Cholesterol in Medium HDL
HDL-CE,0.91 [0.90-0.93],2.601e-17,***,Cholesteryl Esters in HDL
HDL-L,0.91 [0.90-0.93],2.770e-18,***,Total-Lipids in HDL
HDL-FC,0.91 [0.90-0.93],3.333e-17,***,Free Cholesterol in HDL
HDL-C,0.91 [0.90-0.93],2.725e-18,***,HDL Cholesterol
S-HDL-PL,0.91 [0.90-0.93],4.250e-24,***,Phospholipids in Small HDL
S-LDL-CE,0.91 [0.90-0.93],5.836e-27,***,Cholesteryl Esters in Small LDL
Remnant-C,0.91 [0.90-0.93],9.152e-29,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-C,0.91 [0.90-0.92],1.135e-27,***,Cholesterol in Small LDL
IDL-PL,0.91 [0.90-0.93],1.628e-26,***,Phospholipids in IDL
M-HDL-FC%,0.91 [0.89-0.92],7.191e-24,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
ApoA1,0.91 [0.89-0.92],1.033e-22,***,Apolipoprotein A1
LA,0.91 [0.89-0.92],4.928e-30,***,Linoleic Acid
M-LDL-PL,0.91 [0.89-0.92],5.237e-29,***,Phospholipids in Medium LDL
M-LDL-CE,0.91 [0.89-0.92],1.949e-29,***,Cholesteryl Esters in Medium LDL
M-LDL-L,0.91 [0.89-0.92],2.019e-30,***,Total-Lipids in Medium LDL
IDL-FC,0.91 [0.89-0.92],6.427e-30,***,Free Cholesterol in IDL
S-HDL-L,0.91 [0.89-0.92],6.814e-29,***,Total-Lipids in Small HDL
Non-HDL-C,0.91 [0.89-0.92],2.187e-33,***,Total-Cholesterol Minus HDL-C
M-LDL-C,0.91 [0.89-0.92],1.344e-31,***,Cholesterol in Medium LDL
LDL-PL,0.90 [0.89-0.92],1.268e-32,***,Phospholipids in LDL
IDL-L,0.90 [0.89-0.92],1.897e-32,***,Total-Lipids in IDL
LDL-L,0.90 [0.89-0.92],7.281e-34,***,Total-Lipids in LDL
M-LDL-FC,0.90 [0.89-0.92],3.581e-32,***,Free Cholesterol in Medium LDL
Clinical LDL-C,0.90 [0.89-0.92],4.296e-35,***,Clinical LDL Cholesterol
LDL-CE,0.90 [0.89-0.92],3.063e-34,***,Cholesteryl Esters in LDL
LDL-FC,0.90 [0.89-0.92],7.907e-34,***,Free Cholesterol in LDL
LDL-C,0.90 [0.89-0.92],3.977e-35,***,LDL Cholesterol
L-LDL-L,0.90 [0.89-0.92],4.399e-35,***,Total-Lipids in Large LDL
S-LDL-C%,0.90 [0.89-0.92],2.071e-35,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-CE,0.90 [0.89-0.92],1.041e-34,***,Cholesteryl Esters in Large LDL
IDL-C,0.90 [0.89-0.92],4.954e-35,***,Cholesterol in IDL
Total-L,0.90 [0.89-0.91],3.365e-36,***,Total-Lipids in Lipoprotein Particles
S-HDL-CE,0.90 [0.89-0.92],4.629e-32,***,Cholesteryl Esters in Small HDL
L-LDL-C,0.90 [0.89-0.91],1.315e-35,***,Cholesterol in Large LDL
L-LDL-FC,0.90 [0.89-0.91],5.956e-35,***,Free Cholesterol in Large LDL
L-LDL-PL,0.90 [0.89-0.91],7.756e-36,***,Phospholipids in Large LDL
Omega-6,0.90 [0.89-0.91],9.781e-36,***,Omega-6 Fatty Acids
IDL-CE,0.90 [0.89-0.91],4.148e-36,***,Cholesteryl Esters in IDL
S-HDL-FC,0.90 [0.89-0.91],1.250e-32,***,Free Cholesterol in Small HDL
SM,0.90 [0.88-0.91],2.217e-32,***,Sphingomyelins
Total-FC,0.90 [0.88-0.91],5.073e-38,***,Total-Free Cholesterol
S-HDL-C,0.90 [0.88-0.91],3.031e-35,***,Cholesterol in Small HDL
PUFA,0.90 [0.88-0.91],8.236e-38,***,Polyunsaturated Fatty Acids
PC,0.90 [0.88-0.91],1.059e-34,***,Phosphatidylcholines
Phosphoglyc,0.90 [0.88-0.91],1.736e-35,***,Phosphoglycerides
S-HDL-P,0.90 [0.88-0.91],1.618e-35,***,Concentration of Small HDL Particles
HDL-P,0.90 [0.88-0.91],4.675e-32,***,Concentration of HDL Particles
Total-PL,0.89 [0.88-0.91],2.747e-39,***,Total-Phospholipids in Lipoprotein Particles
Total-C,0.89 [0.88-0.91],6.939e-43,***,Total-Cholesterol
Cholines,0.89 [0.88-0.91],5.745e-39,***,Total-Cholines
Total-CE,0.89 [0.88-0.90],4.079e-44,***,Total-Esterified Cholesterol
Total-P,0.89 [0.87-0.90],1.862e-39,***,Total-Concentration of Lipoprotein Particles
