Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.26 [1.10-1.44],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.14 [0.99-1.31],1.000,,Phenylalanine
Ile,1.07 [0.93-1.23],1.000,,Isoleucine
His,1.05 [0.91-1.21],1.000,,Histidine
Tyr,1.03 [0.89-1.19],1.000,,Tyrosine
DHA,0.98 [0.84-1.14],1.000,,Docosahexaenoic Acid
Unsaturation,0.92 [0.79-1.08],1.000,,Degree of Unsaturation
HDL-FC,0.90 [0.76-1.07],1.000,,Free Cholesterol in HDL
PUFA%,0.87 [0.76-1.01],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.83 [0.72-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
