Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,2.47 [2.14-2.86],1.558e-29,***,Glucose-lactate
Glu,2.43 [2.06-2.87],1.269e-20,***,Glucose
S-LDL-PL%,2.10 [1.77-2.51],3.432e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.92 [1.62-2.28],1.565e-08,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.92 [1.63-2.26],7.996e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.92 [1.63-2.27],3.419e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.88 [1.53-2.32],8.157e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.88 [1.56-2.27],1.460e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.79 [1.49-2.17],3.513e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.73 [1.43-2.08],0.003,**,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.66 [0.57-0.75],7.412e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE%,0.65 [0.55-0.76],0.025,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-PL%,0.64 [0.56-0.73],1.246e-05,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,0.63 [0.54-0.73],0.001,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-FA,0.61 [0.51-0.73],0.019,*,Total-Fatty Acids
S-VLDL-C%,0.60 [0.51-0.71],1.649e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
Phosphoglyc,0.60 [0.50-0.72],0.025,*,Phosphoglycerides
M-VLDL-PL%,0.60 [0.51-0.69],5.119e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-C,0.60 [0.49-0.72],0.048,*,Cholesterol in Small HDL
L-LDL-C%,0.58 [0.50-0.67],2.058e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
