Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.13 [0.95-1.34],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,1.07 [0.90-1.27],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-CE,1.04 [0.86-1.25],1.000,,Cholesteryl Esters in HDL
HDL-C,1.04 [0.86-1.25],1.000,,HDL Cholesterol
Omega-3%,1.01 [0.85-1.20],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.93 [0.79-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.87 [0.74-1.03],1.000,,LDL Cholesterol
Non-HDL-C,0.86 [0.73-1.01],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.86 [0.73-1.01],1.000,,Clinical LDL Cholesterol
ApoB,0.85 [0.72-1.00],1.000,,Apolipoprotein B
