Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-C,1.04 [0.92-1.16],1.000,,Total-Cholesterol
Remnant-C,1.03 [0.92-1.15],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,1.02 [0.90-1.16],1.000,,Cholesteryl Esters in HDL
VLDL-C,1.01 [0.91-1.13],1.000,,VLDL Cholesterol
M-LDL-FC%,1.00 [0.89-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
MUFA%,0.99 [0.88-1.12],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.96 [0.86-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,0.96 [0.85-1.08],1.000,,Leucine
Total-BCAA,0.94 [0.83-1.06],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.92 [0.82-1.05],1.000,,Valine
