Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.21 [1.12-1.30],0.133,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.07 [1.00-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.02 [0.95-1.10],1.000,,Valine
Total-BCAA,1.02 [0.95-1.09],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.01 [0.94-1.08],1.000,,Leucine
LA%,0.96 [0.89-1.03],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Total-CE,0.92 [0.86-0.99],1.000,,Total-Esterified Cholesterol
DHA%,0.90 [0.84-0.97],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.89 [0.82-0.96],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.89 [0.83-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
