Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-CE%,1.13 [0.97-1.33],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,1.10 [0.94-1.29],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.10 [0.94-1.28],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,1.03 [0.88-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,1.02 [0.87-1.19],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
HDL-C,0.99 [0.83-1.18],1.000,,HDL Cholesterol
M-VLDL-C%,0.98 [0.85-1.14],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoA1,0.95 [0.81-1.13],1.000,,Apolipoprotein A1
Clinical LDL-C,0.85 [0.73-0.98],1.000,,Clinical LDL Cholesterol
ApoB,0.83 [0.72-0.96],1.000,,Apolipoprotein B
