Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.92-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-C,1.04 [0.85-1.26],1.000,,LDL Cholesterol
Non-HDL-C,1.03 [0.85-1.25],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,1.03 [0.85-1.25],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,1.02 [0.84-1.24],1.000,,Total-Cholesterol
ApoA1,0.98 [0.79-1.22],1.000,,Apolipoprotein A1
HDL-C,0.98 [0.78-1.23],1.000,,HDL Cholesterol
HDL-CE,0.97 [0.78-1.22],1.000,,Cholesteryl Esters in HDL
Val,0.96 [0.77-1.19],1.000,,Valine
M-LDL-FC%,0.95 [0.78-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
