Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,1.21 [1.08-1.37],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,1.18 [1.05-1.33],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.15 [1.02-1.28],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,1.12 [0.99-1.27],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,1.09 [0.97-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.95 [0.85-1.06],1.000,,Clinical LDL Cholesterol
Non-HDL-C,0.94 [0.85-1.05],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.94 [0.84-1.05],1.000,,LDL Cholesterol
ApoB,0.93 [0.84-1.04],1.000,,Apolipoprotein B
M-VLDL-TG%,0.89 [0.79-1.00],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
