Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.23 [1.04-1.45],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.19 [1.02-1.39],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.14 [0.97-1.33],1.000,,Monounsaturated Fatty Acids
M-LDL-PL%,1.05 [0.90-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3,1.03 [0.87-1.20],1.000,,Omega-3 Fatty Acids
VLDL-C,0.98 [0.84-1.14],1.000,,VLDL Cholesterol
Remnant-C,0.92 [0.79-1.08],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.91 [0.78-1.06],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.91 [0.78-1.06],1.000,,Total-Cholesterol
M-LDL-FC%,0.83 [0.72-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
