Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.09 [1.02-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.08 [1.00-1.18],1.000,,Alanine
M-HDL-PL%,1.07 [1.00-1.15],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.02 [0.95-1.09],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.01 [0.94-1.08],1.000,,Glutamine
Non-HDL-C,0.85 [0.80-0.91],0.229,,Total-Cholesterol Minus HDL-C
IDL-PL,0.84 [0.79-0.90],0.197,,Phospholipids in IDL
Total-CE,0.84 [0.79-0.90],0.088,,Total-Esterified Cholesterol
Total-C,0.84 [0.79-0.90],0.067,,Total-Cholesterol
Total-FC,0.84 [0.79-0.90],0.049,*,Total-Free Cholesterol
