Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.24 [1.06-1.45],1.000,,Lactate
M-LDL-TG%,1.10 [0.94-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,1.06 [0.90-1.24],1.000,,Total-Fatty Acids
HDL-FC,1.05 [0.88-1.25],1.000,,Free Cholesterol in HDL
VLDL-FC,1.02 [0.87-1.19],1.000,,Free Cholesterol in VLDL
Remnant-C,1.00 [0.86-1.16],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.99 [0.85-1.16],1.000,,Total-Cholesterol
Non-HDL-C,0.99 [0.85-1.15],1.000,,Total-Cholesterol Minus HDL-C
LDL-CE,0.98 [0.84-1.15],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.89 [0.76-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
