Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.09 [0.98-1.21],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.08 [0.97-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,1.04 [0.94-1.16],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.04 [0.93-1.16],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,1.02 [0.91-1.13],1.000,,Degree of Unsaturation
M-LDL-PL%,0.97 [0.87-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.88 [0.79-0.98],1.000,,Isoleucine
Leu,0.87 [0.78-0.98],1.000,,Leucine
Total-BCAA,0.85 [0.76-0.95],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.83 [0.74-0.93],1.000,,Valine
