Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.13 [1.07-1.20],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.07 [1.00-1.13],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.04 [0.98-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.03 [0.97-1.10],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.03 [0.96-1.10],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.96 [0.91-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-P,0.87 [0.82-0.92],0.947,,Concentration of IDL Particles
IDL-CE,0.87 [0.82-0.92],0.627,,Cholesteryl Esters in IDL
IDL-C,0.87 [0.82-0.92],0.354,,Cholesterol in IDL
IDL-FC,0.86 [0.81-0.91],0.077,,Free Cholesterol in IDL
