Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.23 [1.06-1.43],1.000,,Creatinine
M-LDL-TG%,1.15 [1.00-1.31],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,1.09 [0.93-1.27],1.000,,Free Cholesterol in HDL
Total-FA,1.06 [0.93-1.22],1.000,,Total-Fatty Acids
Albumin,1.05 [0.91-1.20],1.000,,Albumin
VLDL-C,0.98 [0.86-1.12],1.000,,VLDL Cholesterol
Total-C,0.97 [0.84-1.11],1.000,,Total-Cholesterol
Remnant-C,0.96 [0.84-1.10],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.95 [0.83-1.09],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.87 [0.76-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
