Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.17 [0.95-1.43],1.000,,Glycine
Gln,1.14 [0.95-1.38],1.000,,Glutamine
Phe,1.08 [0.90-1.29],1.000,,Phenylalanine
M-LDL-PL%,1.05 [0.87-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
His,1.00 [0.83-1.21],1.000,,Histidine
ApoA1,1.00 [0.82-1.22],1.000,,Apolipoprotein A1
Total-BCAA,0.96 [0.79-1.17],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,0.95 [0.79-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.95 [0.78-1.16],1.000,,Valine
ApoB/ApoA1,0.80 [0.66-0.97],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
