Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.09 [0.99-1.19],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,1.02 [0.93-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL,1.01 [0.92-1.11],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
HDL-PL,1.00 [0.90-1.11],1.000,,Phospholipids in HDL
XXL-VLDL-P,1.00 [0.91-1.10],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-C,0.96 [0.88-1.06],1.000,,VLDL Cholesterol
M-LDL-FC%,0.96 [0.87-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.94 [0.86-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.92 [0.84-1.01],1.000,,Total-Cholesterol
Non-HDL-C,0.92 [0.84-1.01],1.000,,Total-Cholesterol Minus HDL-C
