Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB,1.08 [0.98-1.18],1.000,,Apolipoprotein B
Clinical LDL-C,1.07 [0.98-1.18],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,1.05 [0.95-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,1.04 [0.94-1.15],1.000,,HDL Cholesterol
ApoA1,1.01 [0.91-1.12],1.000,,Apolipoprotein A1
M-LDL-PL%,0.99 [0.91-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.97 [0.88-1.08],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.97 [0.88-1.07],1.000,,Docosahexaenoic Acid
SFA%,0.96 [0.87-1.06],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.93 [0.85-1.03],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
