Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.08 [1.01-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.02 [0.96-1.08],1.000,,Isoleucine
Leu,1.01 [0.95-1.08],1.000,,Leucine
Total-BCAA,1.01 [0.95-1.08],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.00 [0.94-1.07],1.000,,Valine
VLDL-C,1.00 [0.94-1.06],1.000,,VLDL Cholesterol
LDL-CE,0.97 [0.91-1.03],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.95 [0.89-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.94 [0.89-1.00],1.000,,Total-Esterified Cholesterol
HDL-CE,0.91 [0.85-0.97],1.000,,Cholesteryl Esters in HDL
