Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,1.17 [0.99-1.38],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.12 [0.95-1.31],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
HDL-CE,1.04 [0.87-1.24],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,1.03 [0.87-1.23],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.02 [0.86-1.22],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
ApoB,0.96 [0.82-1.12],1.000,,Apolipoprotein B
LDL-C,0.96 [0.81-1.12],1.000,,LDL Cholesterol
Clinical LDL-C,0.95 [0.81-1.12],1.000,,Clinical LDL Cholesterol
Non-HDL-C,0.95 [0.81-1.11],1.000,,Total-Cholesterol Minus HDL-C
M-VLDL-TG%,0.91 [0.77-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
