Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-TG%,1.09 [0.87-1.35],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.08 [0.88-1.33],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-CE%,1.05 [0.87-1.27],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-FC%,1.03 [0.86-1.22],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.02 [0.82-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.91 [0.73-1.13],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-C,0.90 [0.74-1.10],1.000,,LDL Cholesterol
Non-HDL-C,0.89 [0.73-1.09],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.89 [0.73-1.09],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-C,0.82 [0.66-1.02],1.000,,HDL Cholesterol
