Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.05-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,1.11 [0.98-1.25],1.000,,Free Cholesterol in HDL
Pyruvate,1.03 [0.92-1.15],1.000,,Pyruvate
SFA%,1.02 [0.91-1.14],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Lactate,1.00 [0.90-1.12],1.000,,Lactate
M-LDL-FC%,0.96 [0.86-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.87 [0.78-0.97],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,0.77 [0.68-0.87],1.000,,Leucine
Total-BCAA,0.75 [0.66-0.85],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.73 [0.65-0.83],0.612,,Valine
