Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,1.13 [1.01-1.27],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,1.13 [1.00-1.27],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.10 [0.97-1.24],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.08 [0.96-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,1.01 [0.90-1.13],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
ApoB,0.96 [0.87-1.07],1.000,,Apolipoprotein B
Clinical LDL-C,0.96 [0.86-1.06],1.000,,Clinical LDL Cholesterol
LDL-C,0.95 [0.86-1.06],1.000,,LDL Cholesterol
ApoB/ApoA1,0.95 [0.85-1.05],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-TG%,0.91 [0.82-1.01],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
