Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.08 [1.03-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.05 [0.99-1.10],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.04 [1.00-1.09],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.01 [0.97-1.06],1.000,,Monounsaturated Fatty Acids
Omega-6/Omega-3,1.01 [0.96-1.06],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-C,0.98 [0.93-1.04],1.000,,HDL Cholesterol
Non-HDL-C,0.95 [0.91-0.99],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.94 [0.90-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.94 [0.90-0.98],1.000,,LDL Cholesterol
Clinical LDL-C,0.94 [0.90-0.98],1.000,,Clinical LDL Cholesterol
