Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.21 [1.19-1.24],3.303e-68,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.20 [1.18-1.23],6.549e-73,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.20 [1.18-1.22],1.524e-71,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.19 [1.17-1.22],7.702e-56,***,Glycoprotein Acetyls
M-LDL-TG%,1.19 [1.17-1.21],5.229e-68,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.18 [1.16-1.20],3.181e-56,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.16 [1.14-1.19],1.966e-43,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.14 [1.12-1.17],1.004e-33,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-PL%,1.13 [1.10-1.15],4.432e-25,***,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.12 [1.10-1.14],3.460e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.12 [1.10-1.14],9.914e-24,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.10 [1.08-1.12],2.487e-14,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.09 [1.07-1.12],1.210e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.09 [1.06-1.11],1.727e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,1.08 [1.06-1.10],2.524e-08,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu-lactate,1.08 [1.06-1.10],5.567e-09,***,Glucose-lactate
Omega-6/Omega-3,1.08 [1.06-1.10],6.205e-08,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Glu,1.08 [1.05-1.10],1.747e-07,***,Glucose
Ala,1.08 [1.05-1.10],0.001,**,Alanine
S-HDL-PL%,1.07 [1.05-1.09],8.918e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
Creatinine,1.07 [1.05-1.10],1.927e-04,***,Creatinine
Gly,1.06 [1.04-1.09],0.002,**,Glycine
Sc-ala,1.06 [1.04-1.08],0.001,**,Spectrometer-corrected alanine
M-LDL-PL%,1.06 [1.04-1.08],0.002,**,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.95 [0.93-0.97],0.039,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.95 [0.93-0.97],0.005,**,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-C%,0.95 [0.93-0.97],0.042,*,Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,0.95 [0.93-0.97],0.038,*,Triglycerides in Very Large VLDL
L-HDL-CE%,0.94 [0.93-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XXL-VLDL-C,0.94 [0.92-0.96],0.003,**,Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-CE%,0.94 [0.92-0.96],4.938e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
VLDL-size,0.94 [0.92-0.96],0.002,**,Average Diameter for VLDL Particles
XL-HDL-C,0.94 [0.92-0.96],0.018,*,Cholesterol in Very Large HDL
S-HDL-FC%,0.94 [0.92-0.96],3.923e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-CE,0.94 [0.92-0.96],2.776e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Total-TG,0.94 [0.92-0.96],1.848e-04,***,Total-Triglycerides
XL-HDL-CE,0.94 [0.92-0.96],0.018,*,Cholesteryl Esters in Very Large HDL
PUFA/MUFA,0.94 [0.92-0.96],1.268e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-P,0.93 [0.91-0.96],0.003,**,Concentration of Very Large HDL Particles
XL-HDL-C%,0.93 [0.92-0.95],5.530e-05,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-TG,0.93 [0.92-0.95],1.079e-05,***,Triglycerides in VLDL
MUFA,0.93 [0.92-0.95],7.134e-06,***,Monounsaturated Fatty Acids
IDL-FC%,0.93 [0.92-0.95],7.403e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-C%,0.93 [0.91-0.95],4.052e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-P,0.93 [0.91-0.95],3.169e-06,***,Concentration of Very Large VLDL Particles
M-HDL-PL,0.93 [0.91-0.95],1.024e-05,***,Phospholipids in Medium HDL
XL-VLDL-PL%,0.93 [0.91-0.95],3.037e-09,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-L,0.93 [0.91-0.95],3.299e-07,***,Total-Lipids in Very Large VLDL
S-HDL-C%,0.93 [0.91-0.95],8.161e-09,***,Cholesterol to Total-Lipids in Small HDL percentage
LA%,0.93 [0.91-0.94],1.231e-08,***,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-PL,0.92 [0.91-0.94],9.239e-09,***,Phospholipids in Large VLDL
L-VLDL-TG,0.92 [0.90-0.94],6.142e-09,***,Triglycerides in Large VLDL
XL-VLDL-PL,0.92 [0.90-0.94],3.229e-09,***,Phospholipids in Very Large VLDL
M-HDL-L,0.92 [0.90-0.94],1.938e-08,***,Total-Lipids in Medium HDL
M-HDL-CE,0.92 [0.90-0.94],3.006e-08,***,Cholesteryl Esters in Medium HDL
L-VLDL-P,0.92 [0.90-0.94],8.173e-10,***,Concentration of Large VLDL Particles
Omega-3%,0.92 [0.90-0.94],2.752e-10,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-FC%,0.92 [0.90-0.94],5.007e-13,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-PL,0.92 [0.90-0.94],6.153e-09,***,Phospholipids in HDL
M-HDL-C,0.92 [0.90-0.94],1.492e-09,***,Cholesterol in Medium HDL
M-HDL-P,0.92 [0.90-0.94],1.787e-09,***,Concentration of Medium HDL Particles
XL-VLDL-FC,0.92 [0.90-0.93],5.102e-12,***,Free Cholesterol in Very Large VLDL
XS-VLDL-FC%,0.92 [0.90-0.93],4.481e-16,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-L,0.91 [0.90-0.93],7.752e-13,***,Total-Lipids in Large VLDL
M-VLDL-TG,0.91 [0.90-0.93],4.068e-13,***,Triglycerides in Medium VLDL
S-VLDL-P,0.91 [0.90-0.93],9.926e-14,***,Concentration of Small VLDL Particles
S-VLDL-CE%,0.91 [0.90-0.93],1.050e-16,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-PL,0.91 [0.89-0.93],1.087e-14,***,Phospholipids in Very Small VLDL
Unsaturation,0.91 [0.89-0.93],1.457e-13,***,Degree of Unsaturation
L-VLDL-FC,0.91 [0.89-0.93],8.670e-14,***,Free Cholesterol in Large VLDL
M-HDL-FC,0.91 [0.89-0.93],1.475e-12,***,Free Cholesterol in Medium HDL
XL-HDL-CE%,0.91 [0.89-0.92],2.545e-19,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
HDL-L,0.90 [0.89-0.93],2.341e-13,***,Total-Lipids in HDL
Total-BCAA,0.90 [0.89-0.92],6.211e-15,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.90 [0.89-0.92],3.070e-15,***,Leucine
L-LDL-CE%,0.90 [0.89-0.92],1.403e-20,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-CE%,0.90 [0.89-0.92],2.132e-24,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
HDL-CE,0.90 [0.88-0.92],1.304e-14,***,Cholesteryl Esters in HDL
S-VLDL-L,0.90 [0.88-0.92],1.294e-20,***,Total-Lipids in Small VLDL
L-VLDL-C,0.90 [0.88-0.92],4.141e-20,***,Cholesterol in Large VLDL
XL-VLDL-C,0.90 [0.88-0.92],1.811e-20,***,Cholesterol in Very Large VLDL
HDL-C,0.90 [0.88-0.92],4.412e-16,***,HDL Cholesterol
M-VLDL-C%,0.90 [0.88-0.91],1.067e-25,***,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoA1,0.89 [0.88-0.91],3.238e-18,***,Apolipoprotein A1
ApoB/ApoA1,0.89 [0.88-0.91],4.166e-23,***,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-L,0.89 [0.88-0.91],7.625e-23,***,Total-Lipids in VLDL
HDL-FC,0.89 [0.87-0.91],1.181e-16,***,Free Cholesterol in HDL
Val,0.89 [0.87-0.91],1.822e-19,***,Valine
S-HDL-PL,0.89 [0.87-0.91],6.206e-23,***,Phospholipids in Small HDL
XS-VLDL-L,0.89 [0.87-0.91],5.647e-25,***,Total-Lipids in Very Small VLDL
L-VLDL-CE,0.89 [0.87-0.91],1.504e-25,***,Cholesteryl Esters in Large VLDL
