Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.24 [1.03-1.50],1.000,,Glycoprotein Acetyls
Citrate,1.18 [0.98-1.42],1.000,,Citrate
Lactate,1.13 [0.94-1.35],1.000,,Lactate
Pyruvate,1.10 [0.92-1.32],1.000,,Pyruvate
M-LDL-PL%,1.02 [0.85-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.92 [0.78-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,0.90 [0.74-1.09],1.000,,Isoleucine
Ala,0.87 [0.69-1.08],1.000,,Alanine
Gln,0.84 [0.71-1.01],1.000,,Glutamine
Leu,0.83 [0.68-1.02],1.000,,Leucine
