Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.01 [0.92-1.12],1.000,,Cholesteryl Esters in HDL
M-LDL-PL%,1.01 [0.93-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-CE,1.01 [0.91-1.11],1.000,,Total-Esterified Cholesterol
Total-C,1.01 [0.91-1.11],1.000,,Total-Cholesterol
LDL-CE,1.01 [0.91-1.11],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.99 [0.90-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,0.98 [0.88-1.10],1.000,,Docosahexaenoic Acid
LA,0.98 [0.89-1.08],1.000,,Linoleic Acid
Omega-6%,0.95 [0.86-1.06],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.94 [0.84-1.05],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
