Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,1.16 [1.01-1.34],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,1.13 [0.99-1.29],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.11 [0.97-1.26],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.06 [0.92-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,1.05 [0.92-1.21],1.000,,Linoleic Acid to Total-Fatty Acids percentage
ApoA1,0.98 [0.85-1.13],1.000,,Apolipoprotein A1
M-VLDL-TG%,0.95 [0.83-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.87 [0.77-1.00],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,0.86 [0.76-0.97],1.000,,Clinical LDL Cholesterol
ApoB,0.85 [0.75-0.97],1.000,,Apolipoprotein B
