Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [1.01-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.06 [0.98-1.16],1.000,,Glycine
Gln,1.04 [0.95-1.12],1.000,,Glutamine
Leu,1.03 [0.95-1.12],1.000,,Leucine
Total-BCAA,1.01 [0.93-1.10],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-C,0.97 [0.90-1.05],1.000,,VLDL Cholesterol
Remnant-C,0.94 [0.87-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.93 [0.86-1.01],1.000,,Total-Cholesterol
M-LDL-FC%,0.92 [0.85-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.92 [0.84-1.00],1.000,,Cholesteryl Esters in HDL
