Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.26 [1.10-1.45],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.17 [0.99-1.37],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.15 [1.00-1.32],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.12 [0.97-1.29],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gly,1.04 [0.90-1.20],1.000,,Glycine
VLDL-CE,0.93 [0.82-1.06],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.91 [0.79-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.88 [0.75-1.03],1.000,,Cholesteryl Esters in HDL
Total-CE,0.86 [0.75-0.99],1.000,,Total-Esterified Cholesterol
LDL-CE,0.86 [0.75-0.98],1.000,,Cholesteryl Esters in LDL
