Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.25 [1.16-1.36],0.004,**,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.24 [1.14-1.34],0.030,*,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.23 [1.14-1.33],0.039,*,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.20 [1.11-1.29],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.10 [1.01-1.19],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
IDL-CE%,0.83 [0.77-0.89],0.139,,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.83 [0.77-0.89],0.313,,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.82 [0.77-0.89],0.043,*,Cholesterol to Total-Lipids in IDL percentage
Unsaturation,0.81 [0.74-0.88],0.204,,Degree of Unsaturation
L-LDL-C%,0.80 [0.75-0.87],0.004,**,Cholesterol to Total-Lipids in Large LDL percentage
