Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-TG%,1.10 [0.90-1.34],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.07 [0.88-1.30],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.07 [0.88-1.29],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.06 [0.88-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.02 [0.85-1.23],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-FC%,0.97 [0.80-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.90 [0.73-1.12],1.000,,HDL Cholesterol
Remnant-C,0.87 [0.72-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.85 [0.71-1.02],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.84 [0.70-1.01],1.000,,LDL Cholesterol
