Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.05 [0.94-1.18],1.000,,Valine
ApoB/ApoA1,1.02 [0.92-1.14],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.02 [0.92-1.13],1.000,,Apolipoprotein B
Clinical LDL-C,1.01 [0.90-1.12],1.000,,Clinical LDL Cholesterol
M-LDL-PL%,1.01 [0.90-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3%,0.98 [0.88-1.10],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,0.96 [0.86-1.08],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.96 [0.86-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.96 [0.85-1.07],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.95 [0.85-1.07],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
