Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.41 [1.18-1.69],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.40 [1.17-1.69],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.19 [0.97-1.45],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-PL%,1.13 [0.90-1.42],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.07 [0.88-1.31],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.87 [0.72-1.05],1.000,,VLDL Cholesterol
M-LDL-FC%,0.83 [0.69-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.78 [0.64-0.94],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.78 [0.62-0.98],1.000,,Cholesteryl Esters in HDL
Total-C,0.76 [0.63-0.91],1.000,,Total-Cholesterol
