Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.10 [0.99-1.22],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.10 [0.99-1.22],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.06 [0.95-1.18],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.05 [0.95-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.02 [0.91-1.13],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.95 [0.85-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.92 [0.83-1.02],1.000,,LDL Cholesterol
Remnant-C,0.92 [0.83-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.92 [0.83-1.02],1.000,,Total-Cholesterol Minus HDL-C
HDL-C,0.86 [0.77-0.97],1.000,,HDL Cholesterol
