Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.18 [1.09-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.14 [1.05-1.24],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.10 [1.01-1.19],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ala,1.06 [0.96-1.16],1.000,,Alanine
Gly,1.02 [0.93-1.11],1.000,,Glycine
HDL-C,0.93 [0.85-1.02],1.000,,HDL Cholesterol
Remnant-C,0.92 [0.86-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.91 [0.84-0.98],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.90 [0.84-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.90 [0.83-0.97],1.000,,LDL Cholesterol
