Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-CE%,1.19 [0.93-1.52],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.16 [0.95-1.41],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-C%,1.14 [0.89-1.46],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
Ala,1.07 [0.84-1.37],1.000,,Alanine
M-LDL-PL%,1.04 [0.85-1.28],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.98 [0.78-1.23],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.96 [0.77-1.20],1.000,,Valine
Clinical LDL-C,0.86 [0.70-1.06],1.000,,Clinical LDL Cholesterol
ApoB,0.83 [0.67-1.03],1.000,,Apolipoprotein B
ApoB/ApoA1,0.78 [0.62-0.97],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
