Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB,1.08 [0.94-1.25],1.000,,Apolipoprotein B
Gly,1.07 [0.91-1.26],1.000,,Glycine
ApoA1,1.04 [0.89-1.23],1.000,,Apolipoprotein A1
ApoB/ApoA1,1.04 [0.90-1.20],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.03 [0.88-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.97 [0.83-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,0.96 [0.82-1.12],1.000,,Tyrosine
Phe,0.93 [0.80-1.09],1.000,,Phenylalanine
Ile,0.93 [0.79-1.09],1.000,,Isoleucine
Leu,0.91 [0.77-1.07],1.000,,Leucine
