Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.15 [0.97-1.35],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,1.04 [0.87-1.24],1.000,,Leucine
Total-BCAA,1.04 [0.87-1.24],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.04 [0.87-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,1.02 [0.85-1.23],1.000,,Valine
LDL-CE,0.91 [0.77-1.08],1.000,,Cholesteryl Esters in LDL
Total-CE,0.84 [0.70-0.99],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.79 [0.67-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.74 [0.62-0.89],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.71 [0.59-0.85],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
