Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.19 [1.17-1.22],2.074e-51,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.18 [1.16-1.20],7.390e-52,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.16 [1.14-1.19],2.152e-44,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.16 [1.14-1.19],8.617e-42,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.13 [1.11-1.16],1.973e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.13 [1.11-1.15],4.588e-26,***,Phospholipids to Total-Lipids in IDL percentage
GlycA,1.12 [1.09-1.14],6.710e-17,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.11 [1.09-1.14],1.401e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.11 [1.09-1.13],2.406e-18,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.11 [1.08-1.13],9.399e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.10 [1.08-1.12],4.750e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.09 [1.07-1.11],1.104e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.09 [1.06-1.11],1.090e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.08 [1.06-1.11],2.908e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.08 [1.06-1.11],5.174e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.08 [1.06-1.11],3.644e-08,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,1.08 [1.05-1.10],2.604e-06,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-TG%,1.07 [1.05-1.10],6.303e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.06 [1.04-1.08],0.017,*,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.95 [0.93-0.97],0.046,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
VLDL-P,0.94 [0.93-0.96],0.014,*,Concentration of VLDL Particles
M-LDL-CE%,0.94 [0.92-0.96],0.016,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-CE,0.94 [0.92-0.96],0.014,*,Cholesteryl Esters in Large VLDL
XL-VLDL-CE,0.94 [0.92-0.96],0.011,*,Cholesteryl Esters in Very Large VLDL
XS-VLDL-FC%,0.94 [0.92-0.96],4.578e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.94 [0.92-0.96],4.758e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-CE%,0.94 [0.92-0.96],0.004,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
VLDL-FC,0.94 [0.92-0.96],9.169e-05,***,Free Cholesterol in VLDL
M-HDL-PL,0.94 [0.91-0.96],0.001,**,Phospholipids in Medium HDL
S-VLDL-CE,0.94 [0.92-0.95],4.405e-05,***,Cholesteryl Esters in Small VLDL
His,0.93 [0.92-0.95],6.599e-05,***,Histidine
XL-HDL-C%,0.93 [0.91-0.96],2.821e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-CE,0.93 [0.91-0.96],0.047,*,Cholesteryl Esters in Large HDL
S-LDL-FC%,0.93 [0.91-0.95],7.999e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.93 [0.91-0.95],1.653e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Total-FA,0.93 [0.91-0.95],1.064e-06,***,Total-Fatty Acids
Leu,0.93 [0.91-0.95],1.768e-05,***,Leucine
