Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-CE%,1.04 [0.96-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,1.02 [0.94-1.10],1.000,,Glutamine
M-HDL-TG%,1.02 [0.94-1.10],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Tyr,1.01 [0.94-1.09],1.000,,Tyrosine
M-LDL-PL%,1.01 [0.94-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.94 [0.87-1.01],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.93 [0.87-1.01],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.92 [0.85-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.89 [0.82-0.96],1.000,,Total-Esterified Cholesterol
HDL-CE,0.89 [0.81-0.97],1.000,,Cholesteryl Esters in HDL
