Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.10 [0.98-1.22],1.000,,Glutamine
Ala,1.07 [0.94-1.21],1.000,,Alanine
M-HDL-CE%,1.04 [0.93-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,1.01 [0.91-1.14],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.00 [0.90-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.95 [0.85-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.91 [0.80-1.03],1.000,,HDL Cholesterol
LDL-C,0.83 [0.75-0.93],1.000,,LDL Cholesterol
Non-HDL-C,0.81 [0.73-0.91],1.000,,Total-Cholesterol Minus HDL-C
M-VLDL-PL%,0.78 [0.70-0.87],0.846,,Phospholipids to Total-Lipids in Medium VLDL percentage
