Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6%,1.09 [0.92-1.29],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.08 [0.91-1.28],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,1.05 [0.89-1.25],1.000,,Degree of Unsaturation
M-LDL-FC%,1.05 [0.89-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,1.01 [0.86-1.19],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C%,1.00 [0.85-1.17],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Ile,0.91 [0.77-1.07],1.000,,Isoleucine
Phe,0.89 [0.75-1.05],1.000,,Phenylalanine
Total-BCAA,0.87 [0.73-1.03],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.85 [0.71-1.01],1.000,,Leucine
