Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.06 [1.01-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,1.02 [0.97-1.07],1.000,,Glutamine
M-LDL-CE%,1.02 [0.97-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
His,1.01 [0.96-1.06],1.000,,Histidine
Phe,1.00 [0.96-1.05],1.000,,Phenylalanine
VLDL-C,0.99 [0.94-1.03],1.000,,VLDL Cholesterol
Remnant-C,0.97 [0.92-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.95 [0.90-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.95 [0.90-1.00],1.000,,Total-Cholesterol
HDL-CE,0.95 [0.90-1.00],1.000,,Cholesteryl Esters in HDL
