Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.09 [0.91-1.30],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,1.01 [0.85-1.20],1.000,,Clinical LDL Cholesterol
ApoB,1.01 [0.85-1.20],1.000,,Apolipoprotein B
LDL-C,1.01 [0.85-1.20],1.000,,LDL Cholesterol
LDL-CE,1.00 [0.84-1.19],1.000,,Cholesteryl Esters in LDL
M-LDL-TG%,1.00 [0.84-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.83-1.17],1.000,,VLDL Cholesterol
Remnant-C,0.99 [0.83-1.17],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.98 [0.82-1.17],1.000,,Total-Cholesterol
HDL-CE,0.95 [0.78-1.16],1.000,,Cholesteryl Esters in HDL
