Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.13 [0.96-1.33],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,1.09 [0.93-1.28],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-C%,1.08 [0.92-1.26],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,1.04 [0.90-1.21],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-TG%,1.04 [0.89-1.22],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-PL%,0.98 [0.84-1.14],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
HDL-C,0.97 [0.81-1.15],1.000,,HDL Cholesterol
LDL-C,0.87 [0.75-1.01],1.000,,LDL Cholesterol
Non-HDL-C,0.86 [0.74-1.00],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.86 [0.74-0.99],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
